	Dodge_018	Dodge_019	Dodge_021	Dodge_022	Dodge_024	Dodge_025	Dodge_026	Dodge_028	Dodge_029	Dodge_030	Dodge_034	Dodge_035	Dodge_036	Dodge_039	Dodge_040	Dodge_046	Dodge_048	Dodge_049	Dodge_051	Dodge_055	Dodge_057	Dodge_059	Dodge_061	Dodge_062	Dodge_063	Dodge_064	Dodge_069	Dodge_070	Dodge_071	Dodge_072	Dodge_073	Dodge_074	Dodge_076	Dodge_078	Dodge_079	Dodge_082	Dodge_087	Dodge_090	Dodge_092	Dodge_093	Dodge_094	Dodge_095	Dodge_096	Dodge_097	Dodge_098	Dodge_100	Dodge_104	Dodge_106	Dodge_107
Mcavernosa07183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
Mcavernosa07185	2	3	3	1	0	1	1	3	0	3	1	0	2	1	1	1	2	0	2	0	0	0	0	14	3	0	0	1	2	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	2	0	0	0	0
Mcavernosa07186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Mcavernosa07189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	18	0	0	0
Mcavernosa07190	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0
Mcavernosa07192	1	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mcavernosa07193	7	2	0	0	0	2	0	2	0	3	0	0	1	0	3	0	3	0	1	0	0	0	0	7	2	106	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0
Mcavernosa07194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mcavernosa07195	11	4	6	5	2	12	7	11	2	9	7	5	52	2	8	2	7	0	4	0	10	5	5	5	8	3	0	4	19	3	0	11	1	0	20	14	2	1	5	4	1	4	5	6	5	5	6	0	3
Mcavernosa07196	4	2	2	0	0	2	1	2	0	4	1	0	3	0	2	0	3	0	1	0	3	0	1	0	0	0	0	0	1	3	0	1	0	0	1	2	0	0	0	1	0	2	2	1	0	1	0	0	0
Mcavernosa07199	0	0	0	0	0	24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Mcavernosa07200	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
Mcavernosa07212	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07217	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07221	2	1	1	6	88	3	0	3	1	28	3	0	35	1	1	0	14	271	5	510	0	16	2	29	1	0	0	194	16	140	12	2	85	311	14	5	1	33	0	2	210	9	5	5	0	0	2	0	1
Mcavernosa07222	3	6	3	5	4	2	2	4	100	5	3	1	1	7	6	0	4	3	4	891	1	5	5	7	5	1	2	4	10	1	4	0	1	0	4	31	0	2	1	2	210	5	1	4	3	2	8	5	2
Mcavernosa07225	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	2	16	8	0	0	0	2	0	0	0	0	8	0	1	0	1	1	0	3	0
Mcavernosa07228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07230	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	30	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07232	8	1	1	3	1	4	3	1	0	2	1	1	3	0	1	1	0	0	1	0	0	0	3	1	1	0	0	0	3	1	0	2	0	0	1	2	0	0	0	0	0	1	10	1	1	3	0	0	1
Mcavernosa07234	1	3	1	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	1	0	0	0	0
Mcavernosa07235	3	0	0	0	0	0	12	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0
Mcavernosa07239	1	0	0	0	0	0	1	1	0	6	1	0	2	1	0	0	0	0	4	0	0	1	64	40	1	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	1	0	1	0	0
Mcavernosa07240	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0
Mcavernosa07241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
Mcavernosa07242	11	2	2	27	0	8	12	13	4	19	10	4	30	8	13	3	5	0	10	0	10	7	3	87	38	0	0	0	21	36	0	313	0	0	41	11	5	1	0	2	0	2	2	10	4	0	9	0	43
Mcavernosa07243	3	2	1	3	116	1	2	11	1	2	2	2	5	1	3	1	3	1	7	1	36	3	1	0	2	1	0	0	3	21	1	1	0	52	2	2	0	0	0	0	0	1	2	5	1	1	1	7	1
Mcavernosa07244	2	0	0	74	0	0	21	0	0	10	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	8	1	0	0	0	1	174	0	2	7	0	46	0	0	0
Mcavernosa07247	2	0	2	0	0	2	2	4	0	6	3	1	0	0	1	0	2	0	1	0	1	1	1	1	0	0	0	0	1	2	0	1	517	0	0	8	0	0	1	2	0	3	3	0	0	0	1	105	0
Mcavernosa07249	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07251	1	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0
Mcavernosa07253	14	0	1	0	0	1	1	2	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	1	1	0	0	0
Mcavernosa07254	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Mcavernosa07255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07256	1	1	1	0	0	0	1	0	0	2	0	0	4	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	1	2	2	0	1	0	0
Mcavernosa07259	35	156	0	0	0	0	0	1	0	10	0	0	3	0	1	0	3	0	0	0	0	0	0	12	1	65	0	0	11	3	0	0	0	0	2	1	0	0	0	12	0	0	2	4	0	0	12	0	0
Mcavernosa07260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
Mcavernosa07262	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07265	1	0	0	0	0	2	0	1	0	3	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0
Mcavernosa07266	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	203	0
Mcavernosa07269	1	1	0	0	0	0	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	23	6	1	1	27	6	0	0
Mcavernosa07270	4	5	3	52	1	1	15	6	0	2	0	1	4	0	1	0	0	0	0	0	0	17	0	2	2	1	0	0	2	0	2	0	0	0	0	23	0	318	0	0	0	1	6	2	5	0	5	1	2
Mcavernosa07273	5	7	0	0	0	44	3	5	0	3	2	0	6	0	2	1	2	0	5	0	1	2	57	4	1	0	0	0	9	1	0	1	0	0	3	30	0	0	0	0	0	3	3	0	6	0	6	0	4
Mcavernosa07275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07277	0	0	0	0	1	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07278	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07280	8	3	5	1	0	9	2	12	0	7	7	1	2	1	7	0	11	0	3	0	3	1	0	0	0	0	0	0	2	0	0	5	0	0	3	1	0	0	0	5	0	22	5	3	6	0	9	0	1
Mcavernosa07281	1	0	0	0	0	1	4	1	1	0	0	1	0	5	2	2	0	0	1	0	0	1	0	0	20	0	0	0	0	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Mcavernosa07284	1	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	292	1	139	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	6
Mcavernosa07287	4	0	0	2	3	1	1	0	0	0	0	0	0	1	4	1	2	2	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	1	4	0	0	0	2	0	3	0	0	2	1	13	0	0
Mcavernosa07288	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0
Mcavernosa07289	0	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07290	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Mcavernosa07292	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
Mcavernosa07294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07295	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07296	2	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Mcavernosa07297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07298	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Mcavernosa07299	2	0	1	1	0	0	5	0	0	2	0	0	0	0	3	0	4	0	0	0	0	0	0	1	1	0	0	0	0	1	3	0	0	0	0	3	0	0	2	0	170	1	4	1	0	2	2	0	0
Mcavernosa07301	447	443	185	622	1223	452	771	394	176	833	528	269	567	618	374	381	122	1387	171	8303	787	456	1171	2446	544	774	497	689	297	1776	586	10217	2852	600	1376	1680	1409	3549	269	454	3832	204	82	126	289	1422	414	1082	798
Mcavernosa07302	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa07303	1	2	2	0	1	2	0	1	0	1	1	0	0	0	21	0	1	0	3	0	0	0	0	2	1	13	0	8	4	53	0	0	0	0	2	0	0	0	0	0	188	0	1	1	1	0	3	0	0
Mcavernosa07304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07307	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mcavernosa07308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07310	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07311	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07313	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Mcavernosa07318	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Mcavernosa07325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07335	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07341	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07342	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07345	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07346	3	2	0	12	0	0	0	1	0	11	0	0	11	0	1	0	1	0	2	12	4	4	1	1	1	0	0	0	4	2	14	43	0	0	2	1	19	0	0	0	11	3	0	2	1	1	2	0	0
Mcavernosa07349	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07358	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Mcavernosa07361	0	1	0	0	0	0	0	0	41	1	0	1	0	1	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0
Mcavernosa07362	2	0	1	0	1	6	2	2	0	1	1	0	1	0	2	0	1	0	1	0	1	0	0	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3
Mcavernosa07364	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa07365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
Mcavernosa07367	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	11	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07368	12	57	8	120	368	0	8	1	1	10	8	6	17	88	5	207	8	106	4	369	42	26	3	5	18	30	46	5	6	123	7	162	0	38	51	4	0	125	30	0	0	9	0	0	0	3	36	271	18
Mcavernosa07371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07375	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07376	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07378	9	1	1	4	205	0	1	5	1	1	0	1	16	3	1	0	1	3	5	0	70	9	0	4	1	0	0	0	1	0	0	0	3	0	21	2	1	0	1	3	5	2	4	1	1	217	1	1	0
Mcavernosa07381	3	1	1	1	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	12	0	7	0	0	5	0	0	0	0
Mcavernosa07385	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Mcavernosa07387	0	1	0	10	0	4	1	2	0	0	2	1	2	1	1	0	2	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	2	0	1	0	2	1	0	1	2	0	1	0	1	0	1
Mcavernosa07388	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07393	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	195	0	0	0	0	0	0	0	0
Mcavernosa07394	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mcavernosa07396	3	0	0	0	0	7	0	0	52	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	115	2	0	2	1	0	338	0	1	1	0	0	25	0	106	1	1	0	0	0	1	0	0
Mcavernosa07407	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
Mcavernosa07408	0	0	0	2	80	0	0	2	0	9	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	4	0	71	0	0	1	25	0	0	0	0	45	0	0	1	0	0	0	0	0
Mcavernosa07410	2	2	1	0	1	5	4	3	0	2	0	3	1	0	2	1	0	0	2	0	1	1	0	1	2	0	0	0	3	1	0	0	0	0	2	18	0	0	0	0	0	1	1	0	1	0	0	1	0
Mcavernosa07411	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07413	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07440	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07441	6	1	0	43	1	0	0	0	0	6	0	5	0	1	0	0	5	1	1	0	0	0	0	18	0	0	0	1	1	17	1	163	0	0	5	0	0	0	0	6	120	0	0	2	0	60	0	0	1
Mcavernosa07442	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	1	1	13	0	95	0	0	0	46	2	1	0	0	6	0	0	0	0	1	0	0	4	0	0	0	9	86	0
Mcavernosa07444	2	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07445	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Mcavernosa07447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Mcavernosa07449	33	354	19	677	1937	163	0	8	276	37	4	48	43	835	73	111	6	667	11	5921	196	207	275	246	84	469	1048	1887	47	643	1439	97	2489	1371	42	66	230	2240	53	61	3562	59	9	12	7	877	15	1004	2
Mcavernosa07457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Mcavernosa07460	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07463	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07464	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcavernosa07466	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
